,date,url,headline,articles,doc_type,material_type,section,keywords
2329,2021-05-18,https://www.nytimes.com/2021/05/18/style/liz-cheney-trump-image.html,Liz Cheney: The Model of a Modern Never-Trumper,The representative from Wyoming embodies a different kind of Republican female power player tradition.,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes', 'Fashion and Apparel', 'News and News Media', 'Women and Girls', 'your-feed-fashion']"
2330,2021-05-18,https://www.nytimes.com/2021/05/18/world/europe/italy-capri-coronavirus-vaccinations-tourism.html,Capri — First Choice of the Jet Set — Gets First Dibs on Vaccines,"Eager to jump-start the lagging tourist economy and compete with Greece and Spain, Italy allows residents of its island playgrounds to get first in line for inoculations.",article,News,,"['Travel and Vacations', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Politics and Government']"
2331,2021-05-18,https://www.nytimes.com/2021/05/18/world/asia/japan-refugee-wishma-rathnayake.html,"Japan Is Shaken After a Detainee, Wasting Away, Dies Alone in Her Cell",Critics of the country’s immigration system say the death reveals an opaque and capricious bureaucracy with nearly unchecked power over foreigners caught inside it.,article,News,,"['Immigration and Emigration', 'Asylum, Right of', 'Deaths (Fatalities)', 'Immigration Detention', 'Illegal Immigration', 'Human Rights and Human Rights Violations']"
2332,2021-05-18,https://www.nytimes.com/2021/05/18/us/politics/race-inclusion-wasau-wisconsin.html,"A ‘Community for All’? Not So Fast, This Wisconsin County Says.","In Wausau, Wis., the county board has debated a resolution aimed at embracing inclusion for nearly a year, with no agreement. Racial tensions that had simmered beneath the surface are now roiling the community.",article,News,,"['Black People', 'Blacks', 'Whites', 'Hmong Tribe', 'Black Lives Matter Movement', 'Race and Ethnicity', 'Minorities', 'Discrimination', 'Local Government']"
2333,2021-05-18,https://www.nytimes.com/2021/05/18/arts/comic-book-technology-superhero.html,"Behind Every Hero or Villain, There Is Tech Support",Cutting-edge technology is often used in comics by the able assistants who fall under the trope “the guy in the chair.” But they are not always men and are not always helping the hero.,article,News,,"['Comic Books and Strips', 'Cyberattacks and Hackers', 'Computers and the Internet', 'Mobile Applications', 'Holography', 'Crime and Criminals']"
2334,2021-05-18,https://www.nytimes.com/2021/05/18/arts/children-of-the-holocaust-who-are-anonymous-no-more.html,Children of the Holocaust Who Are Anonymous No More,"Researchers using enhanced, rare footage of a transport to a Nazi death camp have been able to identify some passengers, including children who survived.",article,News,,"['Holocaust and the Nazi Era', 'World War II (1939-45)', 'Concentration Camps', 'Jews and Judaism', 'Documentary Films and Programs']"
2335,2021-05-18,https://www.nytimes.com/slideshow/2021/05/18/realestate/a-modern-surf-shack-on-long-island.html,A Modern Surf Shack on Long Island,"Working in finance in Manhattan made him homesick for the beach in California. So he recreated what he missed on an unlikely site in Amagansett, N.Y.",multimedia,Slideshow,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Furniture', 'ARCHITECTURE']"
2336,2021-05-18,https://www.nytimes.com/2021/05/18/realestate/all-he-wanted-was-a-surf-shack-he-got-a-lot-more.html,All He Wanted Was a Surf Shack. He Got a Lot More.,Working in finance in Manhattan made him homesick for the beach in California. So he recreated what he missed on an unlikely site in Amagansett.,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Furniture', 'Design']"
2337,2021-05-18,https://www.nytimes.com/2021/05/18/us/weed-california.html,No Longer the ‘Devil’s Lettuce’: How the Town of Weed Embraced Weed,"For decades, a rural California city winced at the puns. Now it’s cashing in.",article,News,,"['Cannabis Foods and Products', 'Marijuana', 'Local Government']"
2338,2021-05-18,https://www.nytimes.com/2021/05/18/opinion/israel-palestinians-conflict-injuries-hospital.html,"I’m a Trauma Surgeon in Israel. In My Hospital, We Are in This Together.","To me, this hospital — with its diverse staff and free medical care — represents everything that is beautiful and possible in this place.",article,Op-Ed,,"['Hospitals', 'Jews and Judaism', 'Arabs', 'Palestinians', 'Demonstrations, Protests and Riots', 'Emergency Medical Treatment']"
2339,2021-05-18,https://www.nytimes.com/2021/05/18/world/japans-yo-yoing-economy-shrinks-as-the-virus-spreads-and-vaccinations-lag.html,Japan’s yo-yoing economy shrinks as the virus spreads and vaccinations lag.,,article,News,,['internal-essential']
2340,2021-05-18,https://www.nytimes.com/2021/05/18/nyregion/mayoral-candidates-nyc.html,The Mayoral Candidates Take Our Questions,The  Democratic hopefuls offered insight about how they would lead the city.,article,briefing,,[]
2341,2021-05-18,https://www.nytimes.com/2021/05/18/world/asia/hong-kong-domestic-worker-discrimination.html,"For Hong Kong’s Domestic Workers During Covid, Discrimination Is Its Own Epidemic","The government has repeatedly singled out the city’s poor migrant workers as “high risk” for the coronavirus, though actual infection rates are low.",article,News,,"['Domestic Service', 'Foreign Workers', 'Migrant Labor (Non-Agriculture)', 'Discrimination', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Politics and Government']"
2342,2021-05-18,https://www.nytimes.com/2021/05/18/world/middleeast/gaza-humanitarian-disaster.html,Hundreds of thousands in Gaza face shortages of clean water and medicine.,"Crucial infrastructure has been destroyed or taken offline in the latest eruption of deadly violence, which shows no sign of abating.",article,News,,"['War and Armed Conflicts', 'Deaths (Fatalities)', 'Infrastructure (Public Works)']"
2343,2021-05-18,https://www.nytimes.com/2021/05/18/realestate/tips-buying-bath-towels.html,Don’t Just Buy Any Bath Towels. Here’s How to Pick the Right Ones.,"If you’re unsure about materials or you’re shopping online, there are some basic guidelines you can follow.",article,News,,"['Real Estate and Housing (Residential)', 'Bathrooms and Toilets', 'Content Type: Service']"
2344,2021-05-18,https://www.nytimes.com/2021/05/18/podcasts/the-daily/us-economy-jobs-report-pandemic-recovery.html,A Strange Moment for the U.S. Economy,"Jobs are being left unfilled, used car prices are surging and the pandemic recovery is uneven. What’s happening?",article,News,,"['Labor and Jobs', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus Risks and Safety Concerns']"
2345,2021-05-18,https://www.nytimes.com/2021/05/18/briefing/israel-hamas-conflict-fighting.html,Israel vs. Hamas,"As the fighting continues in Israel and Gaza, we lay out both sides’ cases.",article,briefing,,[]
2346,2021-05-18,https://www.nytimes.com/2021/05/18/world/middleeast/israel-gaza-covid-lab.html,"An Israeli airstrike damaged Gaza’s only lab for processing coronavirus tests, officials said.",Health officials suspended coronavirus screening. Experts have warned that the conflict with Israel could worsen the pandemic in the territory.,article,News,,"['Coronavirus (2019-nCoV)', 'War and Armed Conflicts', 'Vaccination and Immunization']"
2347,2021-05-18,https://www.nytimes.com/2021/05/18/business/catch-up-japans-economy-shrinks-as-vaccinations-lag.html,Catch up: Japan’s economy shrinks as vaccinations lag.,,article,News,,[]
2348,2021-05-18,https://www.nytimes.com/2021/05/18/business/buying-a-home-here-is-how-to-navigate-the-housing-market.html,Buying a home? Here is how to navigate the housing market.,,article,News,,[]
2349,2021-05-18,https://www.nytimes.com/2021/05/18/business/how-all-the-talk-about-inflation-could-complicate-matters-for-the-fed.html,How all the talk about inflation could complicate matters for the Fed.,Federal Reserve officials believe low and stable price expectations give them room to heal the job market. But what if outlooks change?,article,News,,[]
2350,2021-05-18,https://www.nytimes.com/2021/05/18/business/climate-change-report.html,"To reach climate goals, new oil and gas investment must be stopped, energy agency says.","The stark message is intended to address the gap between ambitious commitments on climate change and the reality that global emissions are rising, the agency’s leader said.",article,News,,"['Oil (Petroleum) and Gasoline', 'Greenhouse Gas Emissions', 'Labor and Jobs', 'Natural Gas', 'Alternative and Renewable Energy']"
2351,2021-05-18,https://www.nytimes.com/2021/05/18/movies/georgetown-review.html,‘Georgetown’ Review: It’s Not a Lie if You Believe It,"In Christoph Waltz’s film, a grifter takes Washington.",article,Review,,['Movies']
2352,2021-05-18,https://www.nytimes.com/2021/05/18/world/americas/darwins-arch-collapse.html,"Darwin’s Arch, a Famed Rock Formation in the Galápagos, Collapses","Erosion caused the natural archway in the remote Pacific islands to fall into the sea, officials said.",article,News,,[]
2353,2021-05-18,https://www.nytimes.com/2021/05/18/world/asia/covid-japan-olympics-poll.html,A new poll in Japan finds 83 percent don’t want the Olympics this summer.,The Tokyo Games were postponed a year because of the pandemic. But many Japanese people want to delay or cancel them.,article,News,,"['internal-essential', 'Olympic Games (2020)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Polls and Public Opinion']"
2354,2021-05-18,https://www.nytimes.com/2021/05/18/business/dealbook/att-warnermedia-discovery.html,AT&T Just Undid a Big Deal. Here’s What Comes Next.,Refocusing on wireless and repaying debt are new priorities.,article,News,,"['Mergers, Acquisitions and Divestitures', 'Workplace Hazards and Violations', 'Virtual Currency']"
2355,2021-05-18,https://www.nytimes.com/2021/05/18/business/elon-musk-cryptocurrency-fraud.html,"Elon Musk Impostors Scammed $2 Million in Cryptocurrency, U.S. Says","Over all, nearly 7,000 investors lost $80 million in assorted cryptocurrency scams from October through March, according to a Federal Trade Commission report.",article,News,,"['Virtual Currency', 'Bitcoin (Currency)', 'Impostors (Criminal)', 'Securities and Commodities Violations']"
2356,2021-05-18,https://www.nytimes.com/2021/05/18/business/walmart-earnings.html,"Walmart’s sales jumped 6 percent in the first quarter, driven by e-commerce.",Walmart is among a number of large retailers that have had blockbuster sales during the pandemic.,article,News,,"['E-Commerce', 'Company Reports', 'Shopping and Retail', 'Computers and the Internet']"
2357,2021-05-18,https://www.nytimes.com/2021/05/18/business/ATT-WarnerMedia-Discovery.html,The deals that loaded AT&T with debt.,The decision to spin off WarnerMedia to Discovery ends an expensive deal-making binge for the giant telecom company.,article,News,,"['Media', 'Mergers, Acquisitions and Divestitures', 'Telephones and Telecommunications', 'Wireless Communications', 'Cable Television']"
2358,2021-05-18,https://www.nytimes.com/interactive/2021/05/18/learning/18Student-News-Quiz.html,"Weekly News Quiz for Students: House Republicans, Escalating Conflict, Vaccine Incentives",Have you been paying attention to the news recently? See how many of these 10 questions you can get right.,multimedia,Interactive Feature,,[]
2359,2021-05-18,https://www.nytimes.com/2021/05/18/magazine/onlyfans-porn.html,OnlyFans Isn’t Just Porn ;),"Despite all assertions that the site isn’t powered by its sexual content, the platform is synonymous with porn. What is it really?",article,News,,"['Prostitution', 'Pornography', 'Labor and Jobs', 'Social Media', 'Computers and the Internet', 'Quarantine (Life and Culture)']"
2360,2021-05-18,https://www.nytimes.com/2021/05/18/magazine/stimulus-us-economy.html,America Is on a Road to a Better Economy. But Better for Whom?,The federal government is undertaking the largest stimulus program in American history. The payoff could be more widely shared than usual.,article,News,,"['United States Economy', 'Labor and Jobs', 'Recession and Depression', 'Income Inequality', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']"
2361,2021-05-18,https://www.nytimes.com/2021/05/18/magazine/how-to-build-a-treehouse.html,How to Build a Treehouse,"Custom design your structure based on the tree itself, and don’t hesitate to consult a professional when needed.",article,News,,"['Treehouses', 'Content Type: Service']"
