date,url,headline,articles,doc_type,material_type,section,keywords,label
2020-01-15,https://www.nytimes.com/video/us/politics/100000006921705/warren-sanders-debate-handshake.html,Video Captures Awkward Post-Debate Moment Between Sanders and Warren,"After a debate during which Senators Elizabeth Warren and Bernie Sanders clashed over a disputed remark, the two exchanged words, but did not shake hands. Audio of their brief discussion later emerged.",multimedia,Video,,[],politics
2020-01-15,https://www.nytimes.com/2020/01/15/arts/television/whats-on-tv-wednesday-an-adventure-series-and-68-whiskey.html,What’s on TV Wednesday: An Adventure Series and ‘68 Whiskey’,“Expedition With Steve Backshall” kicks off on PBS. And a war comedy-drama debuts on Paramount Network.,article,News,,"['Television', 'Movies']",arts
2020-01-15,https://www.nytimes.com/2020/01/15/opinion/nigeria-civil-war-anniversary.html,Nigeria Is Haunted by Its Civil War,"The conflict’s legacy continues to hold the country captive, half a century later.",article,Op-Ed,,"['War and Revolution', 'Defense and Military Forces', 'Race and Ethnicity']",opinion
2020-01-15,https://www.nytimes.com/2020/01/15/us/politics/who-won-democratic-debate.html,Who Won the Debate? Experts Weigh In,"There was little consensus on who won or lost, but political strategists thought several moments stood out.",article,News,,"['Presidential Election of 2020', 'Debates (Political)']",politics
2020-01-15,https://www.nytimes.com/2020/01/15/learning/word-quiz-nadir.html,Word + Quiz: nadir,This word has appeared in 53 articles on NYTimes.com in the past year.,article,News,,[],learning
2020-01-15,https://www.nytimes.com/2020/01/15/fashion/gucci-alessandro-michele-armani-prada-milan-mens-week.html,"At Milan Men’s Week, the War Lives On","Whether designers acknowledge it or not, World War II still shapes their collections. Even at Gucci.",article,News,,"['Fashion and Apparel', ""Men's Fashion Week"", 'your-feed-fashion']",fashion
2020-01-15,https://www.nytimes.com/2020/01/15/arts/television/late-night-colbert-democratic-debate.html,Late Night Takes On the Warren-Sanders War of Words,"“In his defense, back in 1919, Bernie Sanders was one of the first senators to support a woman’s right to vote,” Jimmy Kimmel joked.",article,News,,[],arts
2020-01-15,https://www.nytimes.com/2020/01/15/learning/pet-keepsakes.html,Pet Keepsakes,Have you ever created something to remember your departed pets?,article,News,,[],learning
2020-01-15,https://www.nytimes.com/2020/01/15/nyregion/coney-island-rent-hike.html,Is a 400% Rent Increase the Future of Coney Island?,Gentrification looms over the “freakishness and fun-loving spirit” of the boardwalk.,article,News,,"['AMUSEMENT AND THEME PARKS', 'Renting and Leasing (Real Estate)', 'Gentrification', 'Small Business', 'Area Planning and Renewal']",nyregion
2020-01-15,https://www.nytimes.com/2020/01/15/automobiles/nissan-carlos-ghosn-strategy.html,Nissan Is in Trouble. Carlos Ghosn May Deserve the Blame.,The embattled executive says he left the automaker in good shape. But industry experts and U.S. dealers blame his strategy for its current troubles.,article,News,,"['Automobiles', 'Discount Selling', 'Motivation and Incentive Programs']",automobiles
2020-01-15,https://www.nytimes.com/2020/01/15/world/asia/japan-koizumi-paternity-leave.html,A Japanese Politician Is Taking Paternity Leave. It’s a Big Deal.,"Shinjiro Koizumi, the son of a popular ex-prime minister, was praised for setting an example for Japan’s workaholic fathers.",article,News,,"['Politics and Government', 'Family Leaves', 'Paid Time Off', 'Parenting']",world
2020-01-15,https://www.nytimes.com/2020/01/15/learning/internship-planet-lesson-plan.html,Lesson of the Day: ‘How’s Your Internship Going? This Teen Found a Planet’,"In this lesson, students will understand one way that planets are identified, and they’ll have an opportunity to participate in a citizen science project.",article,News,,"['Planets', 'Transiting Exoplanet Survey Satellite (Spacecraft)', 'Internships', 'Space and Astronomy']",learning
2020-01-15,https://www.nytimes.com/video/opinion/100000006907778/equal-rights-19th-amendment.html,Women May Finally Be Declared Equal,"If the Virginia legislature votes to ratify the Equal Rights Amendment, it may become law.",multimedia,Video,,"[""Women's Rights"", 'Nineteenth Amendment (US Constitution)', 'Equal Rights Amendment', 'your-feed-opinionvideo']",opinion
2020-01-15,https://www.nytimes.com/interactive/2020/01/15/opinion/andrew-yang-nytimes-interview.html,Andrew Yang Is Listening,Mr. Yang interviews for the New York Times’ endorsement,multimedia,Interactive Feature,,['Presidential Election of 2020'],opinion
2020-01-15,https://www.nytimes.com/interactive/2020/01/15/opinion/amy-klobuchar-nytimes-interview.html,Amy Klobuchar on Plans vs. Pipe Dreams,Ms. Klobuchar interviews for The New York Times’s endorsement.,multimedia,Interactive Feature,,['Presidential Election of 2020'],opinion
2020-01-15,https://www.nytimes.com/interactive/2020/01/15/opinion/democratic-debate-who-won.html,Winners and Losers of the Democratic Debate,Our columnists and contributors give their rankings.,multimedia,Interactive Feature,,[],opinion
2020-01-15,https://www.nytimes.com/2020/01/15/magazine/dubai-gwyneth-paltrow-kate-hudson-zoe-saldana.html,Three Movie Stars Head for Dubai but End Up in the Uncanny Valley,A film advertises the city as a modern escape where women can do whatever they want. The reality of the place thwarts the girls’ trip vibe at every turn.,article,News,,"['Travel and Vacations', 'Women and Girls', 'Movies']",magazine
2020-01-15,https://www.nytimes.com/2020/01/15/magazine/chinese-roast-pork-garlic-bread-recipe.html,Chinese Roast Pork on Garlic Bread: What More Could You Want?,"One of the great New York sandwiches, courtesy of China, Italy and the Catskills.",article,News,,"['Cooking and Cookbooks', 'Recipes', 'Pork', 'Jews and Judaism', 'Kosher Foods and Products', 'Italian-Americans']",magazine
2020-01-15,https://www.nytimes.com/2020/01/15/magazine/why-did-the-womans-finger-turn-numb-and-blue.html,Why Did the Woman’s Finger Turn Numb and Blue?,"Out of nowhere a woman notices that, though her middle finger doesn’t hurt, it does not look or feel normal.",article,News,,['Fingers'],magazine
2020-01-15,https://www.nytimes.com/interactive/2020/01/15/magazine/rudy-giuliani.html,The Fog of Rudy,Did he change — or did America?,multimedia,Interactive Feature,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",magazine
2020-01-15,https://www.nytimes.com/2020/01/15/magazine/steel-rain-army-artillery.html,"A Myth That Won’t Die About a Gulf War Weapon, and Why It Matters","Pentagon leaders have repeated a tall tale about artillery that was used against Iraqi troops during Desert Storm. For the Army, the fiction began right at the very top.",article,News,,"['United States Defense and Military Forces', 'Iraq War (2003-11)', 'Persian Gulf War', 'Cluster Munitions']",magazine
2020-01-15,https://www.nytimes.com/2020/01/15/opinion/equal-rights-19th-amendment.html,Women May Finally Be Declared Equal,"If the Virginia legislature votes to ratify the Equal Rights Amendment, it may become law.",article,Op-Ed,,"[""Women's Rights"", 'Equal Rights Amendment', 'Nineteenth Amendment (US Constitution)', 'your-feed-opinionvideo', 'State Legislatures']",opinion
2020-01-15,https://www.nytimes.com/2020/01/15/well/move/marathon-running-arteries-heart-health.html,"Run a First Marathon, and Your Arteries May Look 4 Years Younger","Training for and finishing a marathon can leave arteries more flexible, healthy and biologically younger than before.",article,News,,"['Blood Pressure', 'Exercise', 'Athletics and Sports', 'Running', 'Heart', 'Age, Chronological', 'Marathon Running', 'AORTA']",well
2020-01-15,https://www.nytimes.com/2020/01/15/style/podcast-facebook-groups.html,Podcast Groups Aren’t Just About Podcasts,"Fans of popular shows are converging on Facebook to talk about what they hear, and pretty much everything else too.",article,News,,"['Podcasts', 'Social Media', 'Computers and the Internet', 'Celebrities']",style
2020-01-15,https://www.nytimes.com/2020/01/15/travel/travel-hacks.html,How to Be a Kinder Traveler,"Travel and hospitality workers offer suggestions on how, with a little kindness and consideration, you can be a better traveler.",article,News,,"['Travel and Vacations', 'Customs, Etiquette and Manners']",travel
2020-01-15,https://www.nytimes.com/2020/01/15/nyregion/homeless-stabbing-college-students.html,He Says He Stabbed a Student to Defend His Home. His Home Is a Box.,"A homeless man is fighting his case by invoking New York’s “castle doctrine,” which gives people the right to defend their dwellings.",article,News,,"['Assaults', 'Homeless Persons']",nyregion
2020-01-15,https://www.nytimes.com/2020/01/15/technology/data-privacy-law-access.html,Want Your Personal Data? Hand Over More Please,A new California privacy law gives consumers the right to see and delete their data. But getting access often requires giving up more personal details.,article,News,,"['Privacy', 'Computers and the Internet', 'Law and Legislation', 'General Data Protection Regulation (GDPR)', 'Data Storage', 'Identification Devices', 'Cyberattacks and Hackers']",technology
2020-01-15,https://www.nytimes.com/2020/01/15/us/mark-hamill-star-wars-record.html,"Mark Hamill, a ‘Star Wars’ Star, Gets His Record Back",An Arizona bookstore found and returned an original vinyl record that had been inscribed by the composer John Williams and addressed to the actor.,article,News,,"['Movies', 'Memorabilia and Souvenirs']",us
2020-01-15,https://www.nytimes.com/2020/01/15/learning/would-you-consider-serving-in-the-us-armed-forces.html,Would You Consider Serving in the U.S. Armed Forces?,"More and more, new military recruits come from the same small number of counties and are the children of old recruits. Is that fair?",article,News,,[],learning
2020-01-15,https://www.nytimes.com/2020/01/15/arts/dance/pina-bausch-bluebeard-revival.html,When Pina Bausch Made Tanz Into Tanztheater,"Bausch’s pivotal 1977 work “Bluebeard,” with its relentless gender battles and powerful drama, returns to the stage after a long gap.",article,News,,"['Dancing', 'Opera']",arts
2020-01-15,https://www.nytimes.com/2020/01/15/us/politics/impeachment.html,Trump Impeachment: What to Expect From the House and Senate Today,"Speaker Nancy Pelosi plans to name the impeachment managers on Wednesday, and the House is scheduled to vote to move the articles to the Senate.",article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']",politics
2020-01-15,https://www.nytimes.com/2020/01/15/business/media/hot-nature-shows.html,Nature Shows Are Hot Again,"Wildlife’s global, family appeal, when the environment is “the issue of the age,” gives Netflix and its rivals a rich supply of new content.",article,News,,"['ANIMALS', 'Documentary Films and Programs', 'Television', 'Web-Original Programming', 'Endangered and Extinct Species']",business
2020-01-15,https://www.nytimes.com/2020/01/15/arts/design/ed-ruscha.html,Ed Ruscha: He Up and Went Home,"The artist on the Oklahoma roots of his new show, that $52.5 million painting, and meeting Walt Disney.",article,News,,['Art'],arts
2020-01-15,https://www.nytimes.com/2020/01/15/world/middleeast/saudi-women-coffee-shops.html,Saudi Society Is Changing. Just Take a Look at These Coffeehouses.,"As the government relaxes restrictions on men and women working and socializing together, coffeehouses are on the front lines of change.",article,News,,"['Women and Girls', 'Coffeehouses']",world
2020-01-15,https://www.nytimes.com/2020/01/15/opinion/china-trade-deal-trump.html,"Trump Gets His Trade Deal, China Gets the Win","China has suffered short-term pain from the trade war, but it stands to gain in the long term.",article,Op-Ed,,"['United States Economy', 'International Trade and World Market', 'Customs (Tariff)']",opinion
2020-01-15,https://www.nytimes.com/2020/01/15/opinion/impeachment-trump-executive-privilege.html,Can Trump Actually Stop the Senate From Hearing From Witnesses?,"In a word, no.",article,Op-Ed,,"['Constitution (US)', 'Executive Privilege, Doctrine of', 'Impeachment', 'Federal Courts (US)']",opinion
